,country,year,"Population, total",GDP per capita (current US$),"Inflation, consumer prices (annual %)"
1166,CHE,1961,5434294.0,2155.44996908648,1.84539787448658
1167,CHE,1960,5327827.0,1954.3113206427,1.43879470321092
1168,CHE,2024,,,1.06234041976595
1169,GBR,2023,68350000.0,49463.8554617343,6.79396706793963
1170,GBR,2022,67791000.0,45935.9276473925,7.92204883147902
1171,GBR,2021,67026292.0,46896.8662432834,2.51837109614213
1172,GBR,2020,67081234.0,40201.6812422928,0.989486703772491
1173,GBR,2019,66836327.0,42662.5353740311,1.73810460086513
1174,GBR,2018,66460344.0,43203.8141057739,2.29283990345938
1175,GBR,2017,66058859.0,40572.1214823783,2.55775577557747
1176,GBR,2016,65611593.0,40985.2351382417,1.0084173681141
1177,GBR,2015,65116219.0,44964.3911437292,0.36804684232536
1178,GBR,2014,64602298.0,47439.6165895125,1.45112016293279
1179,GBR,2013,64128273.0,43426.2981405143,2.29166666666659
1180,GBR,2012,63700215.0,42497.3404974322,2.5732347965453
1181,GBR,2011,63258810.0,42109.6418795749,3.8561124468282
1182,GBR,2010,62766365.0,39598.957119545,2.49265472467065
1183,GBR,2009,62276270.0,38744.131693043,1.96173173560109
1184,GBR,2008,61806995.0,47396.1202078484,3.52140856342539
1185,GBR,2007,61322463.0,50397.6854954706,2.38656150773327
1186,GBR,2006,60846820.0,44512.4590296865,2.4556616643929
1187,GBR,2005,60401206.0,42104.7884375024,2.0891364902507
1188,GBR,2004,59987905.0,40366.8886650968,1.39039756680422
1189,GBR,2003,59647577.0,34442.6875402308,1.37650038542013
1190,GBR,2002,59370479.0,30077.741432188,1.52040245947455
1191,GBR,2001,59119673.0,27906.5695029641,1.53234960272418
1192,GBR,2000,58892514.0,28280.926786099,1.18295624210408
1193,GBR,1999,58682466.0,28762.0913570256,1.7529508005142
1194,GBR,1998,58487141.0,28274.5045119699,1.82056163731557
1195,GBR,1997,58316954.0,26766.0056249684,2.20114313510882
1196,GBR,1996,58166950.0,24406.400298359,2.85178236397749
1197,GBR,1995,58019030.0,23168.9529580171,2.69749518304432
1198,GBR,1994,57865745.0,19709.2380983653,2.21901260504205
1199,GBR,1993,57718614.0,18389.0195675099,2.55857796929705
1200,GBR,1992,57580402.0,20487.1707852878,4.59154929577461
1201,GBR,1991,57424897.0,19900.7266505069,7.46178295746934
1202,GBR,1990,57247586.0,19095.4669984608,8.06346090938833
1203,GBR,1989,57076711.0,16239.2821960944,5.76024909185262
1204,GBR,1988,56928327.0,15987.1680775688,4.15535171583102
1205,GBR,1987,56802050.0,13118.586534629,4.14892232052945
1206,GBR,1986,56681396.0,10611.112210096,3.42760940369314
1207,GBR,1985,56550268.0,8652.21654247593,6.07139434015119
1208,GBR,1984,56422072.0,8179.19444064991,4.96071097821927
1209,GBR,1983,56332848.0,8691.51881306514,4.60930327269779
1210,GBR,1982,56313641.0,9146.07735701852,8.59886383332186
1211,GBR,1981,56333829.0,9599.30622221965,11.8766265142296
1212,GBR,1980,56314216.0,10032.062080015,17.9659242656857
1213,GBR,1979,56246951.0,7804.76208051155,13.4212799774012
1214,GBR,1978,56196504.0,5976.93816899991,8.26314103860768
1215,GBR,1977,56193492.0,4681.43993173038,15.8402667458768
1216,GBR,1976,56211968.0,4138.16778761535,16.5595225588084
1217,GBR,1975,56225800.0,4299.74561799284,24.2072876743291
1218,GBR,1974,56229974.0,3665.8627976419,16.0440111889861
1219,GBR,1973,56194527.0,3426.27622050378,9.19603316657812
1220,GBR,1972,56086065.0,3030.43251411977,7.07109839479797
1221,GBR,1971,55896223.0,2649.80151387223,9.44483742337133
1222,GBR,1970,55663250.0,2347.54431773747,6.36656841727441
1223,GBR,1969,55441750.0,2100.66786858672,5.44666363048887
1224,GBR,1968,55211700.0,1951.75859587532,4.69742798827245
1225,GBR,1967,54943600.0,2058.78188198056,2.48211560474804
1226,GBR,1966,54648500.0,1986.74715869685,3.90961779211889
1227,GBR,1965,54348050.0,1873.56777435421,4.77377455386914
1228,GBR,1964,54000000.0,1748.2881176141,3.28158694697213
1229,GBR,1963,53650000.0,1613.45688373392,2.01854355976229
1230,GBR,1962,53250000.0,1525.77585271032,4.19649888238551
1231,GBR,1961,52800000.0,1472.38571407868,3.4474962304662
1232,GBR,1960,52400000.0,1397.5948032844,1.00357570390172
1233,GBR,2024,,,3.2715729463592
1234,DEU,2023,83280000.0,54343.2265084958,5.94643667725823
1235,DEU,2022,83797985.0,49686.1154582583,6.87257438551097
1236,DEU,2021,83196078.0,52265.6541620571,3.06666666666673
1237,DEU,2020,83160871.0,47379.765194548,0.144877925813982
1238,DEU,2019,83092962.0,47623.8656074829,1.44565976888253
1239,DEU,2018,82905782.0,48874.8595028454,1.73216879766942
1240,DEU,2017,82657002.0,45526.5999576533,1.50949485109628
1241,DEU,2016,82348669.0,42961.0356905775,0.491747008445174
1242,DEU,2015,81686611.0,41911.0109851054,0.514426137125456
1243,DEU,2014,80982500.0,48971.0824722599,0.906794000434246
1244,DEU,2013,80645605.0,47220.0102098851,1.50472330251876
1245,DEU,2012,80425823.0,44735.5882319701,2.00848884782956
1246,DEU,2011,80274983.0,47646.582043143,2.07517283735874
1247,DEU,2010,81776930.0,42409.9356994694,1.1038103778926
1248,DEU,2009,81902307.0,42487.2137101496,0.312739007368447
1249,DEU,2008,82110097.0,46386.3295924799,2.62837981637219
1250,DEU,2007,82266372.0,42350.9217211489,2.29834400700951
1251,DEU,2006,82376451.0,36980.3349948954,1.57742642840563
1252,DEU,2005,82469422.0,35084.4363546269,1.54691114751328
1253,DEU,2004,82516260.0,34566.7359143735,1.66573696655992
1254,DEU,2003,82534176.0,30711.1022511331,1.03422218628562
1255,DEU,2002,82488495.0,25486.5942008748,1.42080615551526
1256,DEU,2001,82349925.0,23878.3641471651,1.98385731334471
1257,DEU,2000,82211508.0,23925.8559901991,1.44026838719741
1258,DEU,1999,82100243.0,26965.4922773722,0.585433064230783
1259,DEU,1998,82047195.0,27395.9440608051,0.911183535014403
1260,DEU,1997,82034771.0,27046.9565464237,1.93937198922729
1261,DEU,1996,81914831.0,30599.7891048363,1.44972701963239
1262,DEU,1995,81678051.0,31747.2449398447,1.70616041317076
1263,DEU,1994,81438348.0,27201.9593555204,2.69305639854954
1264,DEU,1993,81156363.0,25616.6508772405,4.47457650752808
1265,DEU,1992,80624598.0,26559.8543879632,5.05697796731731
1266,DEU,1991,80013896.0,23443.3350818536,4.04703259753466
1267,DEU,1990,79433029.0,22385.6778250275,2.69646824292392
1268,DEU,1989,78751283.0,17829.4609524705,2.78056955569751
1269,DEU,1988,78144619.0,17996.9783507619,1.27411894006923
1270,DEU,1987,77839920.0,16738.6132825523,0.24990610870503
1271,DEU,1986,77720436.0,13511.1520027486,-0.129413360854742
1272,DEU,1985,77684873.0,9464.11694710857,2.0662330121658
1273,DEU,1984,77858685.0,9347.29068412377,2.4057933993196
1274,DEU,1983,78128282.0,9900.48559233526,3.29341474302854
1275,DEU,1982,78333366.0,9950.05926025365,5.24104507228422
1276,DEU,1981,78407907.0,10246.4767623188,6.34424277746325
1277,DEU,1980,78288576.0,12182.7800196802,5.44105754460347
1278,DEU,1979,78126350.0,11322.3543443813,4.04362006473399
1279,DEU,1978,78091820.0,9516.78283228907,2.71869696123339
1280,DEU,1977,78159814.0,7711.10232025365,3.73416240635147
1281,DEU,1976,78336950.0,6659.16546576017,4.24663102299209
1282,DEU,1975,78673554.0,6259.20744498342,5.91033626324104
1283,DEU,1974,78967433.0,5659.73787773336,6.98643109327497
1284,DEU,1973,78936666.0,5065.24523302283,7.03202399303898
1285,DEU,1972,78688452.0,3823.94032602696,5.4849331221432
1286,DEU,1971,78312842.0,3203.82884836051,5.24097448273094
1287,DEU,1970,78169289.0,2771.28310514754,3.45024936360895
1288,DEU,1969,77909682.0,2281.27598218229,1.91267848797596
1289,DEU,1968,77294314.0,2025.08159465853,1.470289313277
1290,DEU,1967,76951336.0,1885.61596607874,1.79604992213175
1291,DEU,1966,76600311.0,1870.80540291774,3.53306035477689
1292,DEU,1965,75963695.0,1774.1986904555,3.24231923668133
1293,DEU,1964,75318337.0,1637.45522773672,2.33573581177832
1294,DEU,1963,74714353.0,1502.15452905146,2.9669597758771
1295,DEU,1962,74025784.0,1430.52095516263,2.84327019799062
1296,DEU,1961,73377632.0,1315.90787834504,2.29369500700884
1297,DEU,1960,72814900.0,1162.12266831735,1.53661234295201
1298,DEU,2024,,,2.2564981433876
1299,LUX,2023,666430.0,128678.189942826,3.74140361983136
1300,LUX,2022,653103.0,125006.021815486,6.33600807777919
1301,LUX,2021,640064.0,133711.794435985,2.52692009066166
1302,LUX,2020,630419.0,116905.370396853,0.819957302127036
1303,LUX,2019,620001.0,112726.439672814,1.74332075653848
1304,LUX,2018,607950.0,116786.511654677,1.5281952430738
1305,LUX,2017,596336.0,110193.213797228,1.73079959118887
1306,LUX,2016,582014.0,106899.293549552,0.290833333333317
1307,LUX,2015,569604.0,105462.012584423,0.474743161437779
1308,LUX,2014,556319.0,123678.702143275,0.628543985440717
1309,LUX,2013,543360.0,120000.140729859,1.73403963519162
1310,LUX,2012,530946.0,112584.676270958,2.66284165508021
1311,LUX,2011,518347.0,119025.057203467,3.41068341068342
1312,LUX,2010,506953.0,110885.991378721,2.2736791162154
1313,LUX,2009,497783.0,109419.746953106,0.368041997888887
1314,LUX,2008,488650.0,120422.137934157,3.40187963025571
1315,LUX,2007,479993.0,107475.320297978,2.31245861786127
1316,LUX,2006,472637.0,90788.8004876145,2.66631494577069
1317,LUX,2005,465158.0,80988.1376230858,2.48769665164088
1318,LUX,2004,458095.0,76544.9170868473,2.22567916428889
1319,LUX,2003,451630.0,65689.3214536911,2.04984030563518
1320,LUX,2002,446175.0,53005.7339209179,2.07408613571643
1321,LUX,2001,441525.0,48440.1420151355,2.66382110579103
1322,LUX,2000,436300.0,48659.5988753233,3.15076707022592
1323,LUX,1999,430475.0,50872.4492684624,1.02519676474932
1324,LUX,1998,424700.0,47445.3810812051,0.958570110494674
1325,LUX,1997,419450.0,46641.6408754876,1.36751261207943
1326,LUX,1996,414225.0,50444.3591236175,1.18385968843571
1327,LUX,1995,408625.0,51032.349635318,1.86769424969105
1328,LUX,1994,402925.0,43933.235442736,2.1947646868907
1329,LUX,1993,397475.0,40066.7242518773,3.58809818535164
1330,LUX,1992,392175.0,39570.8615665986,3.15417375961789
1331,LUX,1991,387000.0,35747.3377992066,3.11835659874851
1332,LUX,1990,381850.0,33465.478207919,3.25376659083639
1333,LUX,1989,377100.0,26618.0695774968,3.37095887290443
1334,LUX,1988,373450.0,25219.3542781732,1.43659056634904
1335,LUX,1987,370750.0,22443.4314633012,-0.0566629093891044
1336,LUX,1986,368355.0,18149.8692500239,0.294563408545436
1337,LUX,1985,366706.0,12481.9658448559,4.09358778530093
1338,LUX,1984,365998.0,12126.9391987909,6.43585780786993
1339,LUX,1983,365622.0,12374.0304234408,8.66927159808522
1340,LUX,1982,365525.0,12590.9767956204,9.35705099427382
1341,LUX,1981,365225.0,13837.1299814617,8.07294375934595
1342,LUX,1980,364150.0,16531.1148988397,6.29990006244593
1343,LUX,1979,362856.0,15204.3308191994,4.54652779042165
1344,LUX,1978,362007.0,13034.3882079614,3.09466077424648
1345,LUX,1977,361358.0,10486.3357891095,6.70549411450666
1346,LUX,1976,360731.0,9490.6903118849,9.79734643716296
1347,LUX,1975,358950.0,8701.30473139249,10.7176711339197
1348,LUX,1974,355050.0,8966.72895879047,9.54065541660593
1349,LUX,1973,350450.0,7447.21301786664,6.06809835910203
1350,LUX,1972,346600.0,5486.72062789089,5.22568050555548
1351,LUX,1971,342421.0,4435.39800823681,4.67221498041397
1352,LUX,1970,339171.0,4298.03389742102,4.63935344389948
1353,LUX,1969,337500.0,3690.17182620062,2.29443437047165
1354,LUX,1968,335850.0,3202.50594852825,2.62542908963153
1355,LUX,1967,334995.0,2934.52832111007,2.16615698739849
1356,LUX,1966,333895.0,2925.22204723477,3.33167977254562
1357,LUX,1965,331500.0,2803.85304611765,3.33367932929353
1358,LUX,1964,327750.0,2779.18439746326,3.09638151245736
1359,LUX,1963,324100.0,2461.90112384487,2.87632246212668
1360,LUX,1962,320750.0,2331.55685801925,0.895946647339897
1361,LUX,1961,316845.0,2241.36003221423,0.48243359063082
1362,LUX,1960,313970.0,2261.17741836594,0.449620296389857
1363,LUX,2024,,,2.05113269954859
1364,BEL,2023,11787423.0,54700.9093236712,4.04901077613941
1365,BEL,2022,11680210.0,50807.2047084918,9.597511728725
1366,BEL,2021,11586195.0,51655.7883303715,2.44024851144084
1367,BEL,2020,11538604.0,45906.2875805246,0.740791812220344
1368,BEL,2019,11488980.0,46716.6227467964,1.43681956996429
1369,BEL,2018,11427054.0,47487.2100392561,2.05316499865186
1370,BEL,2017,11375158.0,44035.3239358548,2.12597086002607
1371,BEL,2016,11331422.0,41854.5498296444,1.97385264653181
1372,BEL,2015,11274196.0,40893.804537772,0.561429152790065
1373,BEL,2014,11209057.0,47995.7786961339,0.340002833356922
1374,BEL,2013,11159407.0,46964.5946777056,1.1130959402754
1375,BEL,2012,11106932.0,44874.1709182123,2.83966343445899
1376,BEL,2011,11038264.0,47760.8298776546,3.53208210722742
1377,BEL,2010,10895586.0,44197.393671162,2.18929920422457
1378,BEL,2009,10796493.0,44923.3400135081,-0.0531456741253769
1379,BEL,2008,10709973.0,48303.397956286,4.48944420508401
1380,BEL,2007,10625700.0,44319.165448813,1.82305630026808
1381,BEL,2006,10547958.0,38705.1067959147,1.7912077007046
1382,BEL,2005,10478617.0,36809.7013403619,2.78143263670022
1383,BEL,2004,10421137.0,35429.4077933344,2.09728311239314
1384,BEL,2003,10376133.0,30655.2092679024,1.5889639997038
1385,BEL,2002,10332785.0,25006.191397109,1.64521436175357
1386,BEL,2001,10286570.0,23015.0712632462,2.46925823086078
1387,BEL,2000,10251250.0,23098.8865077401,2.54451776190908
1388,BEL,1999,10226419.0,25252.8019066564,1.12084823417845
1389,BEL,1998,10203008.0,25338.4432934904,0.94925028835061
1390,BEL,1997,10181245.0,24820.9380503896,1.62816049512958
1391,BEL,1996,10156637.0,27489.5551770488,2.07702107350674
1392,BEL,1995,10136811.0,28413.8264387368,1.46796699090272
1393,BEL,1994,10115603.0,24208.5547931447,2.37754084476398
1394,BEL,1993,10084475.0,22283.9360213551,2.75442643473461
1395,BEL,1992,10045158.0,23372.619171015,2.42795567164615
1396,BEL,1991,10004486.0,21041.6606519648,3.2153106926081
1397,BEL,1990,9967379.0,20600.3752789827,3.44831217961808
1398,BEL,1989,9937697.0,16525.0617432848,3.10705065111094
1399,BEL,1988,9901664.0,16391.093827791,1.16093493415325
1400,BEL,1987,9870234.0,15135.8523116968,1.55338261314948
1401,BEL,1986,9861823.0,12170.0406962702,1.2943681910248
1402,BEL,1985,9858308.0,8750.81851250536,4.86873399496944
1403,BEL,1984,9855372.0,8457.26880316374,6.34177491009126
1404,BEL,1983,9855520.0,8846.23429846974,7.66160983743883
1405,BEL,1982,9856303.0,9343.86109959618,8.72654906555469
1406,BEL,1981,9858982.0,10622.8024830789,7.62748656814276
1407,BEL,1980,9859242.0,12864.0025661396,6.64868829655356
1408,BEL,1979,9848382.0,11810.6158754725,4.46908394900479
1409,BEL,1978,9839534.0,10289.7684173296,4.47059331592944
1410,BEL,1977,9830358.0,8426.94695947372,7.09600059132598
1411,BEL,1976,9818227.0,7243.04734119583,9.06860981054968
1412,BEL,1975,9800700.0,6701.37736052433,12.7681985920515
1413,BEL,1974,9772419.0,5733.79813933878,12.6778877513452
1414,BEL,1973,9741720.0,4900.96220075866,6.95528008719914
1415,BEL,1972,9711115.0,3831.63189999433,5.44843128438085
1416,BEL,1971,9673162.0,3082.92798879126,4.34362854612092
1417,BEL,1970,9655549.0,2765.89099664794,3.9084723847191
1418,BEL,1969,9646032.0,2490.1071730838,3.75399229053284
1419,BEL,1968,9618756.0,2251.31575906782,2.70144982931349
1420,BEL,1967,9580991.0,2113.82194132888,2.73030268590907
1421,BEL,1966,9527807.0,1983.13119821777,4.17434761852995
1422,BEL,1965,9463667.0,1859.50998671639,4.06520137474643
1423,BEL,1964,9378113.0,1724.01894179056,4.1687605856437
1424,BEL,1963,9289770.0,1555.02293182578,2.14800341332202
1425,BEL,1962,9220578.0,1457.26516998378,1.40460703543514
1426,BEL,1961,9183948.0,1367.78885228138,0.992676260767339
1427,BEL,1960,9153489.0,1290.28607216192,0.299467254769695
1428,BEL,2024,,,3.14349136500041
1429,FRA,2023,68287487.0,44690.9345395117,4.87835726508441
1430,FRA,2022,68065015.0,41082.8119320747,5.22236748369735
1431,FRA,2021,67842811.0,43725.0999521245,1.64233141038385
1432,FRA,2020,67601110.0,39169.8606000707,0.476498852725066
1433,FRA,2019,67382061.0,40408.2848574751,1.10825492288294
1434,FRA,2018,67158348.0,41418.1766484844,1.85081508315502
1435,FRA,2017,66918020.0,38687.1626407164,1.03228275064662
1436,FRA,2016,66724104.0,37024.2157133669,0.18333486112386
1437,FRA,2015,66548272.0,36702.4323733379,0.0375143805125182
1438,FRA,2014,66312067.0,43148.0459288416,0.50775882293799
1439,FRA,2013,65997932.0,42669.1795111893,0.863715497861805
1440,FRA,2012,65657659.0,40863.5814412333,1.9541953161351
1441,FRA,2011,65340830.0,43929.7840873812,2.11159795174994
1442,FRA,2010,65026211.0,40694.8211697025,1.53112270420926
1443,FRA,2009,64706436.0,41728.0884164132,0.0876204781574552
1444,FRA,2008,64375116.0,45464.8181385158,2.81286194914787
1445,FRA,2007,64016890.0,41486.1907828787,1.4879980595386
1446,FRA,2006,63622342.0,36431.5658906555,1.67512449608723
1447,FRA,2005,63180854.0,34696.3718316971,1.74586936380482
1448,FRA,2004,62707588.0,33644.9282220364,2.14208964640241
1449,FRA,2003,62249855.0,29479.5222101175,2.09847219146923
1450,FRA,2002,61812142.0,24144.5727019529,1.9234122872706
1451,FRA,2001,61364377.0,22331.7948343036,1.63478079549601
1452,FRA,2000,60918661.0,22340.5939516217,1.67595988720927
1453,FRA,1999,60501986.0,24576.3152254528,0.537141639134645
1454,FRA,1998,60190684.0,24869.4030795939,0.651126867833049
1455,FRA,1997,59968066.0,24169.4008102822,1.20394294026962
1456,FRA,1996,59754504.0,26757.6351494145,1.98288365089738
1457,FRA,1995,59541294.0,26791.8151982369,1.79648142095595
1458,FRA,1994,59324863.0,23359.8985104774,1.65551532926993
1459,FRA,1993,59103094.0,22238.8250618434,2.10446277124644
1460,FRA,1992,58846584.0,23615.0168565483,2.36376046269353
1461,FRA,1991,58554242.0,21500.7778366233,3.21340732409687
1462,FRA,1990,58261012.0,21586.4674617483,3.19428338029475
1463,FRA,1989,57943062.0,17547.2645422514,3.49830220700749
1464,FRA,1988,57598186.0,17549.6440487161,2.70081527508113
1465,FRA,1987,57266167.0,16175.7090467566,3.28889821400133
1466,FRA,1986,56956002.0,13430.4824599685,2.53852591781417
1467,FRA,1985,56665619.0,9657.01938533723,5.83109973854516
1468,FRA,1984,56383085.0,9311.89426452129,7.67380262247321
1469,FRA,1983,56108330.0,9862.28449386586,9.45954847235318
1470,FRA,1982,55806789.0,10359.8920663549,11.9784719523806
1471,FRA,1981,55603353.0,10955.9002996167,13.3144055680071
1472,FRA,1980,55274184.0,12565.1639377144,13.5625788483016
1473,FRA,1979,54979851.0,11062.5731730373,10.6467341716664
1474,FRA,1978,54734030.0,9166.59011961391,9.2505584672443
1475,FRA,1977,54486467.0,7464.90784463001,9.49455467190434
1476,FRA,1976,54232383.0,6794.61739337861,9.62549578155529
1477,FRA,1975,54002853.0,6606.70146747184,11.6859272493228
1478,FRA,1974,53746571.0,5267.35330005137,13.6493174728139
1479,FRA,1973,53392161.0,4913.52707779625,7.38060106398912
1480,FRA,1972,52962356.0,3806.8878889279,6.06300309718187
1481,FRA,1971,52499553.0,3128.38612116665,5.39751865595105
1482,FRA,1970,52007169.0,2825.12972273207,5.29964124562675
1483,FRA,1969,51536014.0,2723.56730541047,6.04596284173893
1484,FRA,1968,51112980.0,2512.62017415254,4.54320486402014
1485,FRA,1967,50722791.0,2321.46918431738,2.7917770943515
1486,FRA,1966,50311637.0,2165.07279456053,2.60200076636444
1487,FRA,1965,49877725.0,2015.37980964483,2.70310455873084
1488,FRA,1964,49401492.0,1884.13791381574,3.21119170293105
1489,FRA,1963,48877567.0,1717.70379067821,4.99915289796841
1490,FRA,1962,48389516.0,1547.62025902229,5.33128007065639
1491,FRA,1961,47905982.0,1394.53557125112,2.40046104546321
1492,FRA,1960,47412964.0,1302.53149729892,4.13993575518437
1493,FRA,2024,,,1.99904942291463
1494,GRC,2023,10405588.0,23400.7278817691,3.46480128513405
1495,GRC,2022,10436882.0,20971.8349258283,9.64525981280632
1496,GRC,2021,10569207.0,20654.7001960815,1.22382501019854
1497,GRC,2020,10698599.0,17886.733165236,-1.24798355581405
1498,GRC,2019,10721582.0,19335.3602002969,0.253007522038157
1499,GRC,2018,10732882.0,19873.4015238771,0.62562141345364
1500,GRC,2017,10754679.0,18631.9930129293,1.12125452031419
1501,GRC,2016,10775971.0,17919.2426377048,-0.825653978390973
1502,GRC,2015,10820883.0,17980.7298238137,-1.73588804765284
1503,GRC,2014,10892413.0,21474.7257123892,-1.31226096405506
1504,GRC,2013,10965211.0,21573.3449762805,-0.921269454256994
1505,GRC,2012,11045011.0,21624.346052551,1.50152696177758
1506,GRC,2011,11104899.0,25504.7866510124,3.3298532335065
1507,GRC,2010,11121341.0,26653.0488008626,4.71298907760388
1508,GRC,2009,11107017.0,29425.4573200263,1.21007269197809
1509,GRC,2008,11077841.0,31695.8331092209,4.15279708110293
1510,GRC,2007,11048473.0,28440.7625328955,2.89500321516578
1511,GRC,2006,11020362.0,24416.0232970275,3.19594684144545
1512,GRC,2005,10987314.0,22054.1315756886,3.54507273335078
1513,GRC,2004,10955141.0,21449.2552764245,2.8988481075817
1514,GRC,2003,10928070.0,18020.612039764,3.53065027765552
1515,GRC,2002,10902022.0,13782.195640943,3.62935871878874
1516,GRC,2001,10862132.0,12156.9572824221,3.37396832213867
1517,GRC,2000,10805808.0,11638.2010697215,3.1511816249383
1518,GRC,1999,10761698.0,12742.5404388143,2.6366330602198
1519,GRC,1998,10720509.0,13022.9648774809,4.76622572397641
1520,GRC,1997,10661259.0,13015.9175046854,5.5360026677348
1521,GRC,1996,10608800.0,13432.5262183244,8.19455217632728
1522,GRC,1995,10562153.0,12779.081491606,8.93451415961517
1523,GRC,1994,10512922.0,10937.0223808611,10.8740756809132
1524,GRC,1993,10460415.0,10257.3085789073,14.4112644439348
1525,GRC,1992,10399061.0,11021.012224607,15.8770737923919
1526,GRC,1991,10319927.0,10046.6663875475,19.4558456445745
1527,GRC,1990,10196792.0,9466.66238502174,20.433499109463
1528,GRC,1989,10089498.0,7737.54385772032,13.6555638723612
1529,GRC,1988,10036983.0,7492.35204811251,13.5288583215049
1530,GRC,1987,10000595.0,6473.57783168117,16.3968631635363
1531,GRC,1986,9967213.0,5577.83258692769,23.0154508205013
1532,GRC,1985,9934300.0,4746.76035816355,19.3146929406642
1533,GRC,1984,9895801.0,4785.07463033775,18.4568132050187
1534,GRC,1983,9846627.0,4950.06026518761,20.1794812892138
1535,GRC,1982,9789513.0,5501.63700061234,20.9910886220016
1536,GRC,1981,9729350.0,5305.43729381339,24.5060675977966
1537,GRC,1980,9642505.0,5811.69069600941,24.6758939736232
1538,GRC,1979,9548258.0,5626.58879087082,19.0941746808767
1539,GRC,1978,9429959.0,4629.33937671209,12.5724256724441
1540,GRC,1977,9308479.0,3832.32110004611,12.3697970875078
1541,GRC,1976,9188150.0,3343.38819444676,13.0242794587955
1542,GRC,1975,9046541.0,3109.3794397892,13.6287617821755
1543,GRC,1974,8962022.0,2789.40577350635,26.5608465867349
1544,GRC,1973,8929086.0,2468.00395502023,15.3846240702128
1545,GRC,1972,8888628.0,1873.25412773592,4.33120123203348
1546,GRC,1971,8831036.0,1629.3452793287,3.28947072230333
1547,GRC,1970,8792806.0,1473.60394808707,2.84167067884117
1548,GRC,1969,8772764.0,1305.64395976862,2.63891868835485
1549,GRC,1968,8740765.0,1138.38219032671,0.139060583507755
1550,GRC,1967,8684088.0,1053.2588863313,1.84135702750597
1551,GRC,1966,8613651.0,983.55754915871,4.90341596130601
1552,GRC,1965,8550333.0,886.773611071551,3.22087246997095
1553,GRC,1964,8510429.0,772.805500770312,0.617302978512524
1554,GRC,1963,8479625.0,685.559282001744,3.18466272791608
1555,GRC,1962,8448233.0,608.475515462307,-0.475428291049914
1556,GRC,1961,8398050.0,582.563503591063,2.10357934997025
1557,GRC,1960,8331725.0,513.085862390915,1.47784758493376
1558,GRC,2024,,,2.74149045788606
1559,SVK,2023,5426740.0,24491.3771867262,10.5319476645211
1560,SVK,2022,5431752.0,21342.7666714692,12.7741463637611
1561,SVK,2021,5447247.0,22138.1949833348,3.14960629921268
1562,SVK,2020,5458827.0,19735.4858280801,1.93694126694223
1563,SVK,2019,5454147.0,19406.0589683582,2.66456133425431
1564,SVK,2018,5446771.0,19573.3717031314,2.51403712883812
1565,SVK,2017,5439232.0,17645.5298716761,1.31194588223228
1566,SVK,2016,5430798.0,16636.0769133073,-0.520010196278266
1567,SVK,2015,5423801.0,16442.0760860018,-0.325219777427673
1568,SVK,2014,5418649.0,18770.9289896545,-0.0761653295419871
1569,SVK,2013,5413393.0,18312.7805149823,1.40047368963025
1570,SVK,2012,5407579.0,17516.9691054078,3.6061026352289
1571,SVK,2011,5398384.0,18469.4354316836,3.9192859914629
1572,SVK,2010,5391428.0,16899.448680529,0.957018132975143
1573,SVK,2009,5386406.0,16586.7527805228,1.61510464058238
1574,SVK,2008,5379233.0,18744.3192278346,4.59817976325028
1575,SVK,2007,5374622.0,16110.4817265237,2.7567237163814
1576,SVK,2006,5373054.0,13167.8954730379,4.48333120449611
1577,SVK,2005,5372807.0,11641.5410321763,2.70908494588384
1578,SVK,2004,5372280.0,10650.1290097126,7.54850088183423
1579,SVK,2003,5373374.0,8675.39633696465,8.55414305406645
1580,SVK,2002,5376912.0,6554.62808369461,3.12714222984608
1581,SVK,2001,5378867.0,5712.47802761654,7.3296201911553
1582,SVK,2000,5388720.0,5421.6448441887,12.0357805974299
1583,SVK,1999,5396020.0,5651.62327514236,10.5704416075225
1584,SVK,1998,5390516.0,5560.916177503,6.66565123195824
1585,SVK,1997,5383291.0,5172.41757491248,6.14198999595652
1586,SVK,1996,5373361.0,5247.70081044708,5.77582786155949
1587,SVK,1995,5361999.0,4882.51158238228,9.84109579837748
1588,SVK,1994,5346331.0,3820.96427542658,13.4155203422246
1589,SVK,1993,5325305.0,3143.10143068756,23.287027664545
1590,SVK,1992,5305016.0,2959.33644860111,9.89350519771167
1591,SVK,1991,5303294.0,2726.59305498582,
1592,SVK,1990,5299187.0,2437.17517010845,
1593,SVK,1989,5275942.0,,
1594,SVK,1988,5250596.0,,
1595,SVK,1987,5222840.0,,
1596,SVK,1986,5193838.0,,
1597,SVK,1985,5161768.0,,
1598,SVK,1984,5127097.0,,
1599,SVK,1983,5091971.0,,
1600,SVK,1982,5055099.0,,
1601,SVK,1981,5016105.0,,
1602,SVK,1980,4979815.0,,
1603,SVK,1979,4938973.0,,
1604,SVK,1978,4890125.0,,
1605,SVK,1977,4840501.0,,
1606,SVK,1976,4789507.0,,
1607,SVK,1975,4739105.0,,
1608,SVK,1974,4689623.0,,
1609,SVK,1973,4641445.0,,
1610,SVK,1972,4596622.0,,
1611,SVK,1971,4557449.0,,
1612,SVK,1970,4538223.0,,
1613,SVK,1969,4518607.0,,
1614,SVK,1968,4483915.0,,
1615,SVK,1967,4449367.0,,
1616,SVK,1966,4411666.0,,
1617,SVK,1965,4370983.0,,
1618,SVK,1964,4327341.0,,
1619,SVK,1963,4282017.0,,
